        7551
        11731.488000         11820.114000           942.498000
        11731.675000         11810.116000           942.318000
        11832.518000         11824.942000           939.807000
        11831.234000         11815.025000           939.987000
        11829.950000         11805.108000           939.807000
        11931.641000         11807.212000           937.296000
        11929.620000         11797.418000           937.476000
        11927.598000         11787.625000           937.296000
        12029.561000         11786.741000           934.785000
        12027.504000         11776.955000           934.965000
        12025.446000         11767.169000           934.785000
        12127.436000         11767.709000           932.274000
        12125.662000         11757.868000           932.454000
        12123.889000         11748.026000           932.274000
        12225.805000         11752.315000           929.763000
        12224.439000         11742.409000           929.943000
        12223.073000         11732.503000           929.763000
        12321.967000         11751.570000           927.256000
        12324.099000         11741.800000           927.436000
        12326.231000         11732.030000           927.256000
        12412.964000         11784.948000           925.083000
        12417.520000         11776.046000           925.263000
        12422.075000         11767.144000           925.083000
        12484.380000         11848.819000           922.913000
        12486.583000         11846.782000           923.457000
        12493.925000         11839.992000           923.637000
        12501.266000         11833.203000           923.457000
        12540.702000         11926.959000           921.833000
        12543.356000         11925.561000           922.377000
        12552.204000         11920.902000           922.557000
        12561.052000         11916.243000           922.377000
        12587.453000         12014.819000           921.845000
        12596.490000         12010.537000           922.025000
        12605.527000         12006.256000           921.845000
        12628.783000         12105.615000           921.860000
        12637.919000         12101.550000           922.040000
        12647.056000         12097.485000           921.860000
        12669.882000         12196.867000           922.422000
        12678.985000         12192.728000           922.602000
        12688.088000         12188.589000           922.422000
        12711.312000         12287.892000           923.531000
        12720.411000         12283.744000           923.711000
        12729.510000         12279.596000           923.531000
        12752.049000         12379.085000           925.186000
        12761.198000         12375.047000           925.366000
        12770.346000         12371.008000           925.186000
        12792.991000         12470.392000           927.390000
        12802.112000         12466.292000           927.570000
        12811.232000         12462.192000           927.390000
        12813.969000         12460.962000           926.846000
        12834.420000         12562.560000           929.592000
        12837.037000         12561.093000           930.136000
        12845.761000         12556.204000           930.316000
        12854.484000         12551.314000           930.136000
        12857.101000         12549.848000           929.592000
        12897.943000         12643.078000           933.096000
        12905.186000         12636.183000           933.276000
        12912.430000         12629.289000           933.096000
        12914.603000         12627.220000           932.552000
        12983.125000         12701.704000           936.055000
        12987.209000         12692.576000           936.235000
        12991.292000         12683.447000           936.055000
        13077.413000         12737.332000           939.015000
        13080.714000         12727.892000           939.195000
        13084.015000         12718.453000           939.015000
        13170.399000         12772.055000           941.975000
        13174.356000         12762.872000           942.155000
        13178.313000         12753.688000           941.975000
        13256.739000         12819.184000           944.935000
        13262.020000         12810.692000           945.115000
        13267.301000         12802.200000           944.935000
        13340.698000         12873.897000           947.894000
        13345.759000         12865.273000           948.074000
        13350.821000         12856.648000           947.894000
        13429.382000         12920.660000           950.854000
        13434.200000         12911.897000           951.034000
        13439.018000         12903.134000           950.854000
        14835.201000         12993.680000           965.000000
        14816.303000         13001.684000           965.000000
        14807.636000         12982.787000           965.000000
        13766.399000         13065.460000           961.879000
        13763.588000         13055.864000           961.699000
        13864.646000         13048.081000           963.679000
        13862.541000         13038.305000           963.859000
        13860.437000         13028.529000           963.679000
        13961.332000         13046.514000           965.327000
        13962.061000         13036.541000           965.507000
        13962.790000         13026.567000           965.327000
        14057.502000         13067.442000           966.642000
        14059.784000         13057.705000           966.822000
        14062.066000         13047.969000           966.642000
        14154.745000         13090.498000           967.658000
        14157.086000         13080.775000           967.838000
        14159.427000         13071.053000           967.658000
        14249.959000         13115.484000           968.622000
        14253.756000         13106.233000           968.802000
        14257.553000         13096.982000           968.622000
        14340.849000         13154.544000           969.586000
        14345.554000         13145.719000           969.766000
        14350.258000         13136.895000           969.586000
        14429.091000         13201.590000           970.551000
        14433.795000         13192.766000           970.731000
        14438.500000         13183.942000           970.551000
        14516.345000         13249.977000           971.515000
        14521.245000         13241.259000           971.695000
        14526.145000         13232.542000           971.515000
        14601.640000         13301.209000           972.479000
        14606.948000         13292.734000           972.659000
        14612.256000         13284.259000           972.479000
        14677.442000         13363.275000           973.443000
        14684.240000         13355.941000           973.623000
        14691.039000         13348.608000           973.443000
        14741.126000         13438.929000           973.864000
        14743.392000         13436.962000           974.408000
        14750.944000         13430.407000           974.588000
        14758.496000         13423.852000           974.408000
        14760.761000         13421.886000           973.864000
        13785.201000         12755.057000           965.000000
        13774.484000         12743.503000           965.000000
        13777.786000         12732.787000           965.000000
        13779.255000         12726.841000           965.000000
        13781.737000         12682.787000           965.000000
        13782.027000         12679.613000           965.000000
        13785.201000         12677.359000           965.000000
        13804.121000         12651.707000           965.000000
        13811.010000         12632.787000           965.000000
        13817.071000         12614.657000           965.000000
        13816.179000         12582.787000           965.000000
        13814.892000         12562.478000           965.000000
        14385.201000         13137.750000           965.000000
        14431.109000         13228.695000           965.000000
        14432.176000         13232.787000           965.000000
        14435.201000         13237.726000           965.000000
        14474.025000         13282.787000           965.000000
        14470.453000         13318.039000           965.000000
        14455.758000         13332.787000           965.000000
        14451.246000         13348.832000           965.000000
        14435.201000         13357.587000           965.000000
        14405.086000         13352.672000           965.000000
        14385.201000         13345.896000           965.000000
        14368.426000         13332.787000           965.000000
        14805.679000         12962.308000           965.000000
        14809.835000         12932.787000           965.000000
        14796.212000         12921.775000           965.000000
        14797.236000         12882.787000           965.000000
        14800.658000         12867.329000           965.000000
        14794.094000         12832.787000           965.000000
        14805.235000         12812.752000           965.000000
        14803.928000         12782.787000           965.000000
        14801.108000         12766.879000           965.000000
        14792.533000         12732.787000           965.000000
        14835.201000         12701.644000           965.000000
        14847.080000         12694.666000           965.000000
        14844.593000         12682.787000           965.000000
        14851.723000         12649.309000           965.000000
        14744.137000         12541.723000           965.000000
        14735.201000         12539.362000           965.000000
        14729.881000         12532.787000           965.000000
        14685.201000         12507.346000           965.000000
        14657.385000         12510.602000           965.000000
        14653.331000         12482.787000           965.000000
        14605.051000         12452.637000           965.000000
        14585.201000         12462.488000           965.000000
        14571.280000         12468.866000           965.000000
        14557.650000         12482.787000           965.000000
        14549.840000         12497.426000           965.000000
        14535.201000         12507.834000           965.000000
        14524.509000         12522.095000           965.000000
        14508.411000         12532.787000           965.000000
        14498.444000         12546.030000           965.000000
        14485.201000         12566.642000           965.000000
        14476.544000         12574.130000           965.000000
        14435.201000         12577.375000           965.000000
        14407.954000         12560.033000           965.000000
        14403.618000         12532.787000           965.000000
        14397.474000         12520.513000           965.000000
        14387.821000         12482.787000           965.000000
        14387.002000         12480.985000           965.000000
        14385.201000         12476.865000           965.000000
        14345.749000         12432.787000           965.000000
        14335.201000         12413.038000           965.000000
        14327.987000         12425.573000           965.000000
        14328.706000         12432.787000           965.000000
        14325.427000         12473.013000           965.000000
        14316.283000         12482.787000           965.000000
        14313.821000         12511.407000           965.000000
        14312.021000         12532.787000           965.000000
        14305.638000         12553.224000           965.000000
        14306.713000         12582.787000           965.000000
        14304.453000         12602.039000           965.000000
        14285.201000         12613.848000           965.000000
        14278.243000         12625.829000           965.000000
        14262.146000         12632.787000           965.000000
        14243.873000         12641.459000           965.000000
        14235.201000         12643.474000           965.000000
        14190.716000         12632.787000           965.000000
        14185.201000         12631.131000           965.000000
        14183.333000         12630.919000           965.000000
        14181.174000         12632.787000           965.000000
        14155.422000         12653.008000           965.000000
        14144.638000         12682.787000           965.000000
        14142.448000         12690.034000           965.000000
        14135.201000         12690.272000           965.000000
        14126.556000         12691.431000           965.000000
        14085.201000         12708.685000           965.000000
        14048.812000         12696.398000           965.000000
        14049.795000         12732.787000           965.000000
        14052.982000         12750.568000           965.000000
        14058.601000         12782.787000           965.000000
        14058.465000         12806.051000           965.000000
        14035.201000         12831.061000           965.000000
        14034.273000         12831.859000           965.000000
        14030.250000         12832.787000           965.000000
        14000.585000         12848.171000           965.000000
        13985.201000         12853.421000           965.000000
        13973.915000         12871.501000           965.000000
        13935.201000         12871.893000           965.000000
        13925.952000         12873.538000           965.000000
        13885.201000         12875.136000           965.000000
        13874.956000         12872.542000           965.000000
        13835.201000         12869.559000           965.000000
        13796.413000         12843.999000           965.000000
        13785.201000         12839.412000           965.000000
        13779.303000         12838.684000           965.000000
        13778.429000         12832.787000           965.000000
        13785.201000         12819.668000           965.000000
        13796.511000         12794.097000           965.000000
        13793.764000         12782.787000           965.000000
        13823.206000         12532.787000           965.000000
        13821.269000         12518.855000           965.000000
        13835.150000         12482.787000           965.000000
        13835.137000         12482.723000           965.000000
        13835.201000         12482.685000           965.000000
        13845.160000         12442.746000           965.000000
        13850.763000         12432.787000           965.000000
        13843.329000         12390.915000           965.000000
        13857.399000         12382.787000           965.000000
        13861.195000         12358.781000           965.000000
        13861.101000         12332.787000           965.000000
        13835.201000         12285.962000           965.000000
        13789.710000         12287.296000           965.000000
        13785.201000         12287.347000           965.000000
        13767.495000         12315.081000           965.000000
        13740.049000         12332.787000           965.000000
        13737.613000         12335.199000           965.000000
        13735.201000         12335.886000           965.000000
        13714.242000         12361.828000           965.000000
        13685.201000         12368.815000           965.000000
        13636.569000         12381.418000           965.000000
        13635.201000         12382.032000           965.000000
        13634.772000         12382.358000           965.000000
        13633.873000         12382.787000           965.000000
        13609.681000         12407.267000           965.000000
        13599.423000         12432.787000           965.000000
        13597.378000         12444.964000           965.000000
        13613.607000         12482.787000           965.000000
        13611.286000         12508.872000           965.000000
        13614.857000         12532.787000           965.000000
        13614.105000         12561.691000           965.000000
        13606.815000         12582.787000           965.000000
        13602.435000         12600.021000           965.000000
        13585.201000         12608.515000           965.000000
        13576.601000         12624.187000           965.000000
        13557.994000         12632.787000           965.000000
        13548.899000         12646.485000           965.000000
        13535.201000         12647.338000           965.000000
        13495.180000         12642.766000           965.000000
        13485.201000         12644.611000           965.000000
        13454.073000         12651.659000           965.000000
        13435.201000         12665.642000           965.000000
        13419.308000         12666.894000           965.000000
        13397.340000         12682.787000           965.000000
        13390.531000         12688.117000           965.000000
        13406.937000         12732.787000           965.000000
        13435.201000         12758.211000           965.000000
        13459.753000         12782.787000           965.000000
        13485.201000         12796.882000           965.000000
        13509.104000         12806.690000           965.000000
        13535.201000         12811.961000           965.000000
        13577.976000         12832.787000           965.000000
        13585.201000         12835.880000           965.000000
        13628.070000         12882.787000           965.000000
        13635.201000         12900.404000           965.000000
        13658.584000         12932.787000           965.000000
        13662.440000         12960.026000           965.000000
        13635.201000         12973.170000           965.000000
        13633.411000         12980.997000           965.000000
        13633.020000         12982.787000           965.000000
        13635.201000         12998.425000           965.000000
        13657.585000         13032.787000           965.000000
        13685.201000         13044.018000           965.000000
        13693.802000         13041.388000           965.000000
        13723.315000         13032.787000           965.000000
        13725.494000         13023.080000           965.000000
        13735.201000         13024.238000           965.000000
        13745.731000         13022.256000           965.000000
        13785.201000         12996.155000           965.000000
        13792.476000         12990.062000           965.000000
        13816.868000         12982.787000           965.000000
        13818.983000         12966.569000           965.000000
        13835.201000         12962.265000           965.000000
        13851.565000         12949.151000           965.000000
        13885.201000         12951.210000           965.000000
        13902.006000         12949.592000           965.000000
        13935.201000         12952.083000           965.000000
        13960.808000         12958.394000           965.000000
        13985.201000         12954.511000           965.000000
        14020.363000         12982.787000           965.000000
        14035.201000         12989.411000           965.000000
        14068.726000         13032.787000           965.000000
        14099.575000         13047.161000           965.000000
        14135.201000         13055.020000           965.000000
        14158.789000         13059.198000           965.000000
        14309.223000         13106.809000           965.000000
        14335.201000         13109.205000           965.000000
        14374.153000         13132.787000           965.000000
        14364.881000         13312.467000           965.000000
        14342.675000         13282.787000           965.000000
        14335.201000         13271.696000           965.000000
        14323.313000         13270.899000           965.000000
        14285.201000         13277.384000           965.000000
        14274.002000         13271.588000           965.000000
        14235.201000         13252.283000           965.000000
        14196.236000         13243.822000           965.000000
        14185.201000         13240.549000           965.000000
        14173.629000         13244.358000           965.000000
        14135.201000         13262.635000           965.000000
        14123.170000         13270.756000           965.000000
        14112.262000         13282.787000           965.000000
        14108.418000         13306.004000           965.000000
        14085.201000         13313.139000           965.000000
        14050.095000         13282.787000           965.000000
        14035.201000         13273.649000           965.000000
        14016.514000         13264.100000           965.000000
        13985.201000         13253.433000           965.000000
        13969.959000         13267.545000           965.000000
        13953.059000         13282.787000           965.000000
        13948.606000         13296.192000           965.000000
        13935.201000         13296.952000           965.000000
        13907.062000         13304.648000           965.000000
        13885.201000         13309.760000           965.000000
        13871.982000         13319.568000           965.000000
        13845.278000         13332.787000           965.000000
        13845.925000         13343.511000           965.000000
        13859.959000         13382.787000           965.000000
        13843.280000         13424.707000           965.000000
        13847.242000         13432.787000           965.000000
        13872.808000         13445.179000           965.000000
        13885.201000         13446.256000           965.000000
        13903.434000         13451.020000           965.000000
        13935.201000         13461.789000           965.000000
        13973.595000         13482.787000           965.000000
        13985.201000         13489.553000           965.000000
        14011.095000         13508.681000           965.000000
        14035.201000         13524.082000           965.000000
        14043.894000         13532.787000           965.000000
        14054.128000         13551.714000           965.000000
        14064.587000         13582.787000           965.000000
        14046.404000         13593.990000           965.000000
        14035.201000         13596.112000           965.000000
        14004.569000         13602.155000           965.000000
        13985.201000         13619.277000           965.000000
        13977.527000         13625.113000           965.000000
        13975.521000         13632.787000           965.000000
        13985.201000         13662.346000           965.000000
        13994.160000         13682.787000           965.000000
        14002.102000         13699.688000           965.000000
        14021.429000         13732.787000           965.000000
        14013.693000         13761.279000           965.000000
        14008.748000         13782.787000           965.000000
        14024.199000         13821.785000           965.000000
        14029.924000         13832.787000           965.000000
        14035.201000         13857.610000           965.000000
        14041.055000         13882.787000           965.000000
        14042.160000         13889.746000           965.000000
        14045.785000         13932.787000           965.000000
        14073.711000         13932.787000           970.000000
        14072.655000         13920.241000           970.000000
        14066.712000         13882.787000           970.000000
        14061.110000         13858.696000           970.000000
        14416.039000         13063.625000           970.000000
        14385.201000         13055.021000           970.000000
        14361.513000         13059.099000           970.000000
        14335.201000         13062.210000           970.000000
        14306.637000         13054.223000           970.000000
        14285.201000         13050.449000           970.000000
        14251.938000         13049.524000           970.000000
        14235.201000         13047.761000           970.000000
        14201.785000         13049.371000           970.000000
        14185.201000         13049.264000           970.000000
        14179.827000         13038.160000           970.000000
        14149.490000         13032.787000           970.000000
        14061.120000         13832.787000           970.000000
        14041.511000         13789.097000           970.000000
        14039.891000         13782.787000           970.000000
        14052.865000         13750.451000           970.000000
        14054.446000         13732.787000           970.000000
        14035.201000         13687.371000           970.000000
        14033.046000         13682.787000           970.000000
        14031.365000         13678.951000           970.000000
        14015.782000         13632.787000           970.000000
        14026.089000         13623.675000           970.000000
        14035.201000         13621.878000           970.000000
        14068.066000         13615.652000           970.000000
        14085.201000         13605.094000           970.000000
        14107.474000         13605.060000           970.000000
        14135.201000         13582.912000           970.000000
        14135.313000         13582.899000           970.000000
        14135.324000         13582.787000           970.000000
        14135.201000         13582.574000           970.000000
        14133.277000         13580.863000           970.000000
        14085.201000         13536.424000           970.000000
        14083.234000         13532.787000           970.000000
        14035.201000         13484.693000           970.000000
        14032.217000         13482.787000           970.000000
        13985.201000         13449.079000           970.000000
        13940.204000         13437.790000           970.000000
        13935.201000         13435.054000           970.000000
        13928.513000         13432.787000           970.000000
        13922.832000         13420.418000           970.000000
        13910.133000         13382.787000           970.000000
        13906.807000         13354.393000           970.000000
        13909.415000         13332.787000           970.000000
        13930.313000         13327.899000           970.000000
        13935.201000         13326.562000           970.000000
        13976.626000         13324.212000           970.000000
        13985.201000         13298.404000           970.000000
        14000.057000         13297.643000           970.000000
        14035.201000         13315.792000           970.000000
        14056.348000         13332.787000           970.000000
        14085.201000         13358.421000           970.000000
        14133.666000         13381.252000           970.000000
        14135.201000         13360.318000           970.000000
        14136.961000         13334.547000           970.000000
        14137.437000         13332.787000           970.000000
        14139.542000         13328.445000           970.000000
        14165.352000         13282.787000           970.000000
        14185.201000         13276.253000           970.000000
        14207.227000         13282.787000           970.000000
        14235.201000         13312.781000           970.000000
        14265.427000         13332.787000           970.000000
        14285.201000         13347.760000           970.000000
        14300.060000         13347.646000           970.000000
        14335.201000         13366.701000           970.000000
        14357.512000         13382.787000           970.000000
        14384.099000         13431.685000           970.000000
        14384.752000         13432.787000           970.000000
        14385.201000         13433.721000           970.000000
        14399.390000         13482.787000           970.000000
        14407.452000         13505.038000           970.000000
        14415.435000         13532.787000           970.000000
        14435.201000         13558.552000           970.000000
        14458.232000         13555.818000           970.000000
        14485.201000         13538.022000           970.000000
        14489.656000         13532.787000           970.000000
        14493.831000         13524.156000           970.000000
        14514.850000         13482.787000           970.000000
        14525.515000         13442.472000           970.000000
        14525.365000         13432.787000           970.000000
        14535.201000         13417.255000           970.000000
        14557.165000         13404.751000           970.000000
        14585.201000         13389.651000           970.000000
        14588.724000         13386.310000           970.000000
        14588.811000         13382.787000           970.000000
        14585.201000         13377.385000           970.000000
        14553.994000         13332.787000           970.000000
        14535.201000         13302.950000           970.000000
        14524.780000         13293.207000           970.000000
        14527.070000         13282.787000           970.000000
        14513.263000         13204.724000           970.000000
        14485.201000         13193.920000           970.000000
        14475.921000         13182.787000           970.000000
        14485.201000         13164.719000           970.000000
        14504.854000         13152.440000           970.000000
        14505.448000         13132.787000           970.000000
        14485.201000         13101.476000           970.000000
        14475.252000         13092.735000           970.000000
        14467.144000         13082.787000           970.000000
        14455.524000         13062.463000           970.000000
        14435.201000         13061.161000           970.000000
        14156.041000         13011.946000           970.000000
        14139.890000         12982.787000           970.000000
        14161.742000         12959.328000           970.000000
        14184.231000         12932.787000           970.000000
        14184.790000         12932.376000           970.000000
        14185.201000         12931.523000           970.000000
        14220.257000         12917.843000           970.000000
        14232.300000         12882.787000           970.000000
        14233.285000         12880.871000           970.000000
        14235.201000         12843.203000           970.000000
        14235.896000         12833.482000           970.000000
        14236.768000         12832.787000           970.000000
        14274.553000         12822.139000           970.000000
        14268.828000         12782.787000           970.000000
        14274.294000         12771.880000           970.000000
        14285.201000         12754.649000           970.000000
        14298.412000         12745.998000           970.000000
        14335.201000         12734.161000           970.000000
        14338.841000         12736.427000           970.000000
        14340.003000         12732.787000           970.000000
        14376.858000         12724.444000           970.000000
        14385.201000         12717.417000           970.000000
        14394.629000         12723.358000           970.000000
        14430.785000         12732.787000           970.000000
        14435.201000         12734.291000           970.000000
        14439.401000         12732.787000           970.000000
        14475.346000         12722.932000           970.000000
        14485.201000         12722.117000           970.000000
        14516.351000         12713.937000           970.000000
        14535.201000         12690.091000           970.000000
        14540.873000         12688.459000           970.000000
        14545.968000         12682.787000           970.000000
        14571.554000         12669.140000           970.000000
        14581.571000         12632.787000           970.000000
        14583.300000         12630.886000           970.000000
        14585.201000         12627.852000           970.000000
        14620.354000         12617.940000           970.000000
        14635.201000         12585.772000           970.000000
        14664.367000         12603.620000           970.000000
        14661.020000         12632.787000           970.000000
        14668.391000         12649.596000           970.000000
        14668.328000         12682.787000           970.000000
        14671.917000         12696.070000           970.000000
        14685.201000         12704.844000           970.000000
        14695.223000         12732.787000           970.000000
        14694.925000         12742.511000           970.000000
        14704.005000         12782.787000           970.000000
        14706.122000         12803.708000           970.000000
        14690.152000         12832.787000           970.000000
        14689.522000         12837.108000           970.000000
        14685.201000         12851.163000           970.000000
        14672.540000         12882.787000           970.000000
        14661.558000         12906.429000           970.000000
        14667.809000         12932.787000           970.000000
        14671.536000         12946.451000           970.000000
        14657.941000         12982.787000           970.000000
        14652.278000         13015.709000           970.000000
        14685.201000         13009.914000           970.000000
        14697.957000         13032.787000           970.000000
        14735.201000         13073.238000           970.000000
        14740.600000         13082.787000           970.000000
        14763.999000         13111.585000           970.000000
        14743.534000         13132.787000           970.000000
        14785.201000         13144.787000           970.000000
        14796.684000         13132.787000           970.000000
        14835.201000         13111.680000           970.000000
        14850.528000         13132.787000           970.000000
        14185.201000         13913.760000           975.000000
        14154.656000         13902.242000           975.000000
        14135.201000         13900.269000           975.000000
        14114.512000         13882.787000           975.000000
        14114.538000         13862.124000           975.000000
        14111.175000         13832.787000           975.000000
        14085.201000         13783.595000           975.000000
        14084.993000         13782.787000           975.000000
        14085.052000         13782.638000           975.000000
        14085.201000         13780.984000           975.000000
        14101.786000         13749.372000           975.000000
        14112.878000         13732.787000           975.000000
        14118.203000         13715.789000           975.000000
        14124.252000         13682.787000           975.000000
        14124.934000         13672.520000           975.000000
        14135.201000         13672.434000           975.000000
        14162.368000         13659.954000           975.000000
        14185.201000         13652.862000           975.000000
        14208.766000         13632.787000           975.000000
        14218.064000         13599.923000           975.000000
        14223.241000         13582.787000           975.000000
        14235.201000         13564.317000           975.000000
        14279.906000         13582.787000           975.000000
        14285.201000         13588.807000           975.000000
        14292.758000         13632.787000           975.000000
        14335.201000         13680.278000           975.000000
        14343.258000         13682.787000           975.000000
        14385.201000         13695.317000           975.000000
        14396.245000         13693.831000           975.000000
        14435.201000         13705.024000           975.000000
        14466.556000         13714.142000           975.000000
        14478.353000         13682.787000           975.000000
        14479.777000         13677.363000           975.000000
        14485.201000         13669.897000           975.000000
        14513.638000         13654.349000           975.000000
        14535.201000         13637.920000           975.000000
        14539.737000         13637.323000           975.000000
        14547.456000         13632.787000           975.000000
        14576.368000         13623.954000           975.000000
        14585.201000         13590.956000           975.000000
        14587.720000         13585.306000           975.000000
        14589.342000         13582.787000           975.000000
        14611.527000         13559.113000           975.000000
        14635.201000         13536.278000           975.000000
        14637.261000         13534.847000           975.000000
